min,cdn,bitrate,p2p,device,isp,platform,gameid,value,cnt
1581771540,7,500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581772080,7,0,0,C2,联通/电信/铁通,pc_exe_template,3203,0,1
1581772260,7,2500,1,C1,maxis.com.my,pc_exe_template,3203,1,2
1581772380,7,8000,0,C2,湖北广电,pc_exe_template,3203,0,3
1581771300,7,4500,1,C8,鹏博士/科技网,pc_exe_template,3203,0,2
1581771420,3,500,0,C3,联通,pc_exe_template,3203,0,3
1581772200,7,2500,0,C2,移动/铁通,pc_exe_template,3203,2,5
1581771360,5,4500,0,C2,移动,pc_exe_template,3203,0,14
1581771360,7,2500,0,C2,联通,pc_exe_template,3203,11,149
1581771480,7,2500,0,C1,广东广电/联通,pc_exe_template,3203,0,7
1581771900,3,2500,0,C2,联通,pc_exe_template,3203,1,32
1581772080,3,4500,0,C6,电信,pc_exe_template,3203,0,3
1581771240,3,4500,1,C8,移动,pc_exe_template,3203,1,25
1581771600,5,2500,1,C1,广电网,pc_exe_template,3203,3,8
1581771600,7,4500,1,C1,鹏博士,pc_exe_template,3203,0,23
1581771840,7,0,0,C1,湖北广电,pc_exe_template,3203,0,4
1581772020,7,4500,1,C1,电信,pc_exe_template,3203,39,1202
1581772080,7,2500,1,C8,广电网,pc_exe_template,3203,0,3
1581772140,3,4500,1,C1,鹏博士,pc_exe_template,3203,0,5
1581772320,7,2500,1,C1,电信/联通/移动/教育网,pc_exe_template,3203,2,6
1581772380,7,2500,1,C1,移动,pc_exe_template,3203,90,2523
1581771660,7,4500,0,C1,广东广电/联通,pc_exe_template,3203,0,3
1581771960,5,4500,1,C3,移动,pc_exe_template,3203,3,58
1581771960,7,2500,1,C3,联通,pc_exe_template,3203,8,162
1581772080,3,4500,0,C2,联通,pc_exe_template,3203,1,16
1581771240,3,2500,1,C1,电信,pc_exe_template,3203,2,81
1581771240,3,8000,1,C5,电信,pc_exe_template,3203,0,11
1581771480,3,500,1,C1,digi.com.my,pc_exe_template,3203,0,3
1581771840,7,2500,1,C1,浙江华数/联通,pc_exe_template,3203,0,34
1581771840,7,8000,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581771960,7,2500,0,C2,电信/联通/移动,pc_exe_template,3203,0,1
1581772020,7,4500,0,C2,联通,pc_exe_template,3203,1,21
1581772080,7,2500,0,C2,联通/电信/铁通,pc_exe_template,3203,0,6
1581772380,3,2500,1,C1,浙江华数/联通,pc_exe_template,3203,0,3
1581771360,7,4500,0,C2,电信,pc_exe_template,3203,7,80
1581771720,7,2500,0,C2,移动,pc_exe_template,3203,32,391
1581771900,3,4500,0,C2,电信,pc_exe_template,3203,0,25
1581771900,7,4500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,15
1581772200,5,8000,0,C8,电信,pc_exe_template,3203,0,1
1581772380,7,500,1,C3,联通,pc_exe_template,3203,2,52
1581771300,3,500,1,C3,联通,pc_exe_template,3203,0,3
1581771300,7,2500,1,C3,浙江华数/联通,pc_exe_template,3203,2,9
1581771840,3,4500,1,C1,湖南有线/联通,pc_exe_template,3203,0,3
1581772440,5,2500,0,C2,电信,pc_exe_template,3203,0,1
1581771360,3,8000,0,C6,联通,pc_exe_template,3203,0,3
1581771360,7,500,1,C8,鹏博士/科技网,pc_exe_template,3203,0,1
1581771540,5,4500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581771780,7,4500,1,C1,广电网/联通,pc_exe_template,3203,0,8
1581772020,5,2500,1,C1,广东广电/联通,pc_exe_template,3203,0,7
1581771300,7,2500,1,C3,鹏博士,pc_exe_template,3203,0,10
1581771540,5,2500,1,C1,tm.com.my,pc_exe_template,3203,0,3
1581771600,5,0,0,C1,联通,pc_exe_template,3203,0,21
1581771720,7,2500,1,C3,电信,pc_exe_template,3203,5,371
1581771840,3,2500,1,C3,鹏博士,pc_exe_template,3203,0,3
1581772080,7,2500,0,C6,cloudinnovation.org,pc_exe_template,3203,0,1
1581772140,5,2500,0,C2,湖北广电,pc_exe_template,3203,1,3
1581772140,7,2500,1,C3,sktelecom.com,pc_exe_template,3203,0,6
1581772200,5,500,0,C2,移动,pc_exe_template,3203,0,6
1581772260,3,2500,1,C3,电信,pc_exe_template,3203,0,33
1581772380,7,500,0,C6,电信,pc_exe_template,3203,0,7
1581771240,7,0,1,C5,移动,pc_exe_template,3203,0,4
1581771420,7,2500,1,C3,浙江华数/联通,pc_exe_template,3203,1,3
1581772140,7,500,0,C2,鹏博士,pc_exe_template,3203,0,6
1581772320,5,0,0,C1,移动,pc_exe_template,3203,0,3
1581771420,7,500,1,C5,移动,pc_exe_template,3203,0,6
1581771480,5,8000,1,C8,cloudinnovation.org,pc_exe_template,3203,0,3
1581771720,5,2500,1,C1,广电网/联通,pc_exe_template,3203,0,3
1581771840,7,8000,0,C2,移动,pc_exe_template,3203,0,11
1581771960,3,500,1,C5,移动,pc_exe_template,3203,0,3
1581772380,3,8000,0,C2,移动,pc_exe_template,3203,0,8
1581771420,3,2500,1,C5,电信,pc_exe_template,3203,0,7
1581771480,7,500,1,C1,广东广电/联通,pc_exe_template,3203,0,3
1581771540,7,2500,1,C1,fetnet.net,pc_exe_template,3203,0,4
1581771600,7,2500,1,C1,移动/铁通,pc_exe_template,3203,0,13
1581771900,7,8000,0,C2,联通,pc_exe_template,3203,0,16
1581771960,7,2500,1,C8,广东广电/联通,pc_exe_template,3203,0,3
1581771960,7,4500,0,C1,湖北广电,pc_exe_template,3203,0,2
1581771300,7,0,0,C2,天威视讯/联通,pc_exe_template,3203,0,3
1581771780,7,2500,1,C8,skbroadband.com,pc_exe_template,3203,0,3
1581772140,3,4500,1,C1,湖北广电,pc_exe_template,3203,3,11
1581772140,7,4500,0,C6,广电网,pc_exe_template,3203,0,3
1581772200,5,500,1,C1,联通,pc_exe_template,3203,0,30
1581771480,7,4500,1,C8,鹏博士/科技网,pc_exe_template,3203,0,3
1581771600,3,500,0,C3,联通,pc_exe_template,3203,0,6
1581772140,7,4500,1,C1,广东广电/联通,pc_exe_template,3203,1,5
1581772380,7,2500,0,C2,移动/铁通,pc_exe_template,3203,0,3
1581771360,3,2500,1,C1,广东广电/联通,pc_exe_template,3203,1,5
1581771360,7,4500,0,C1,移动,pc_exe_template,3203,0,38
1581771900,3,4500,0,C1,移动,pc_exe_template,3203,0,3
1581771900,5,2500,0,C1,联通,pc_exe_template,3203,6,415
1581772320,5,8000,0,C6,移动,pc_exe_template,3203,0,9
1581772320,7,0,0,C2,湖北广电,pc_exe_template,3203,3,5
1581772380,5,4500,0,C8,移动,pc_exe_template,3203,1,2
1581771300,5,4500,1,C1,方正宽带/电信,pc_exe_template,3203,0,4
1581771780,5,2500,1,C1,广东广电/联通,pc_exe_template,3203,0,1
1581772200,7,8000,0,C2,联通,pc_exe_template,3203,0,2
1581772260,7,2500,1,C8,广东广电/联通,pc_exe_template,3203,0,1
1581772260,7,4500,0,C1,湖北广电,pc_exe_template,3203,0,8
1581771300,7,2500,0,C6,广东广电/联通,pc_exe_template,3203,0,3
1581771720,7,500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581771840,3,2500,0,C6,广东广电/联通,pc_exe_template,3203,0,3
1581771480,7,2500,1,C5,联通,pc_exe_template,3203,0,54
1581771540,7,4500,1,C6,电信,pc_exe_template,3203,0,3
1581771660,5,2500,1,C1,鹏博士/电信,pc_exe_template,3203,0,2
1581771660,7,8000,1,C8,移动,pc_exe_template,3203,0,31
1581771720,7,0,0,C2,广电网,pc_exe_template,3203,0,6
1581772140,7,2500,1,C8,鹏博士/电信,pc_exe_template,3203,0,2
1581772200,5,2500,0,C3,电信,pc_exe_template,3203,0,3
1581771600,5,4500,1,C1,湖北广电,pc_exe_template,3203,0,4
1581771660,7,500,1,C1,联通,pc_exe_template,3203,4,137
1581772200,3,500,1,C1,联通,pc_exe_template,3203,0,12
1581772320,5,2500,1,C3,*,pc_exe_template,3203,0,2
1581771540,7,8000,1,C1,电信,pc_exe_template,3203,11,192
1581771600,5,0,0,C2,移动,pc_exe_template,3203,0,28
1581771840,7,4500,1,C5,电信,pc_exe_template,3203,0,8
1581772080,3,8000,1,C1,电信,pc_exe_template,3203,2,36
1581772140,7,2500,1,C3,广电网/电信,pc_exe_template,3203,0,1
1581771420,5,500,1,C1,megacable.com.ar,pc_exe_template,3203,0,3
1581772200,7,4500,0,C6,广电网/电信,pc_exe_template,3203,0,3
1581772200,7,500,0,C8,电信,pc_exe_template,3203,0,8
1581772380,7,4500,1,C1,科技网/鹏博士,pc_exe_template,3203,0,3
1581771300,7,2500,1,C8,移动,pc_exe_template,3203,3,98
1581771600,5,4500,1,C1,浙江华数/联通,pc_exe_template,3203,1,6
1581771660,5,2500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581772140,7,2500,1,C8,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581772200,7,2500,1,C1,鹏博士,pc_exe_template,3203,2,54
1581772320,7,4500,0,C6,联通,pc_exe_template,3203,0,40
1581771240,7,8000,0,C7,联通,pc_exe_template,3203,0,3
1581771780,3,8000,0,C7,联通,pc_exe_template,3203,0,3
1581771900,7,2500,1,C1,天威视讯/联通,pc_exe_template,3203,0,6
1581771960,5,4500,1,C1,广东广电/联通,pc_exe_template,3203,0,4
1581772260,7,500,1,C3,广电网/联通,pc_exe_template,3203,0,3
1581771480,7,2500,1,C1,电信,pc_exe_template,3203,56,1725
1581771480,7,8000,1,C5,电信,pc_exe_template,3203,1,19
1581771600,3,2500,1,C1,鹏博士,pc_exe_template,3203,0,10
1581771720,7,500,1,C1,digi.com.my,pc_exe_template,3203,1,1
1581772020,3,2500,1,C1,电信,pc_exe_template,3203,2,134
1581772020,3,8000,1,C5,电信,pc_exe_template,3203,0,9
1581772260,3,500,1,C1,digi.com.my,pc_exe_template,3203,0,3
1581771240,7,2500,1,C3,移动,pc_exe_template,3203,16,386
1581771240,7,4500,0,C6,cloudinnovation.org,pc_exe_template,3203,0,1
1581771360,3,4500,0,C2,移动,pc_exe_template,3203,0,10
1581771360,5,2500,0,C2,联通,pc_exe_template,3203,0,26
1581771420,3,4500,1,C3,电信,pc_exe_template,3203,0,53
1581771420,7,8000,1,C3,天威视讯/联通,pc_exe_template,3203,0,1
1581771480,7,500,0,C5,联通,pc_exe_template,3203,0,3
1581771900,7,500,0,C6,移动,pc_exe_template,3203,0,3
1581772020,7,4500,1,C3,浙江华数/联通,pc_exe_template,3203,0,4
1581771540,5,8000,0,C6,联通,pc_exe_template,3203,0,5
1581771720,7,4500,1,C1,方正宽带/电信,pc_exe_template,3203,0,9
1581772020,3,8000,0,C7,移动,pc_exe_template,3203,0,6
1581772200,3,2500,0,C1,湖南有线/联通,pc_exe_template,3203,0,3
1581772200,7,2500,1,C1,广东广电/联通,pc_exe_template,3203,4,9
1581772380,3,8000,1,C1,湖北广电,pc_exe_template,3203,0,3
1581772380,7,500,1,C1,鹏博士/电信,pc_exe_template,3203,0,3
1581772380,7,8000,0,C6,广电网,pc_exe_template,3203,0,4
1581771300,3,4500,0,C2,电信,pc_exe_template,3203,1,23
1581771300,7,4500,1,C1,联通/电信/铁通,pc_exe_template,3203,1,6
1581771600,5,8000,0,C8,电信,pc_exe_template,3203,0,2
1581771780,7,500,1,C3,联通,pc_exe_template,3203,2,31
1581771840,3,4500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,3
1581771840,5,2500,0,C6,电信,pc_exe_template,3203,0,3
1581771720,3,8000,1,C5,浙江华数/联通,pc_exe_template,3203,0,3
1581771780,7,2500,1,C3,联通,pc_exe_template,3203,5,116
1581771900,3,4500,0,C2,联通,pc_exe_template,3203,2,17
1581772440,7,500,0,C6,联通,pc_exe_template,3203,0,1
1581771240,7,4500,1,C1,浙江华数/联通,pc_exe_template,3203,2,20
1581771300,7,2500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,9
1581771480,7,4500,0,C2,联通/电信/铁通,pc_exe_template,3203,0,3
1581771780,7,0,0,C1,电信,pc_exe_template,3203,0,3
1581771420,7,2500,0,C6,鹏博士/电信,pc_exe_template,3203,0,3
1581771480,3,8000,0,C6,移动,pc_exe_template,3203,0,9
1581771600,3,8000,0,C7,电信,pc_exe_template,3203,0,12
1581771660,7,2500,1,C1,方正宽带/电信,pc_exe_template,3203,0,4
1581771840,7,4500,1,C3,鹏博士/科技网,pc_exe_template,3203,0,2
1581772140,7,500,1,C5,移动,pc_exe_template,3203,0,6
1581772200,5,8000,1,C8,cloudinnovation.org,pc_exe_template,3203,0,3
1581772320,7,4500,0,C1,电信,pc_exe_template,3203,3,21
1581771300,7,500,0,C5,电信,pc_exe_template,3203,0,4
1581771720,7,500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,9
1581772140,7,4500,1,C8,联通,pc_exe_template,3203,0,162
1581772200,3,500,1,C3,移动,pc_exe_template,3203,0,16
1581772200,5,0,1,C5,电信,pc_exe_template,3203,0,2
1581772320,5,4500,1,C3,*,pc_exe_template,3203,0,3
1581771360,5,4500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581771420,7,500,1,C1,联通,pc_exe_template,3203,2,111
1581771600,7,2500,0,C6,湖南有线/联通,pc_exe_template,3203,0,3
1581771960,3,500,1,C1,联通,pc_exe_template,3203,0,4
1581771960,7,2500,1,C1,浙江华数/联通,pc_exe_template,3203,2,35
1581772140,7,4500,0,C2,联通,pc_exe_template,3203,1,27
1581772200,7,2500,0,C2,联通/电信/铁通,pc_exe_template,3203,0,6
1581771240,7,8000,0,C6,广东广电/联通,pc_exe_template,3203,0,2
1581771300,3,8000,1,C3,鹏博士/电信,pc_exe_template,3203,0,4
1581771480,7,4500,1,C3,黑龙江广电,pc_exe_template,3203,0,5
1581772080,7,500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581771660,3,2500,0,C6,联通,pc_exe_template,3203,0,1
1581771960,5,2500,1,C1,湖北广电,pc_exe_template,3203,2,27
1581772020,3,8000,1,C5,移动,pc_exe_template,3203,0,6
1581772020,5,500,1,C1,移动,pc_exe_template,3203,8,98
1581771300,7,500,1,C8,广电网/联通,pc_exe_template,3203,0,3
1581771420,7,2500,0,C2,歌华有线/铁通,pc_exe_template,3203,0,3
1581771600,3,500,0,C1,移动,pc_exe_template,3203,0,3
1581771240,7,4500,1,C8,广电网,pc_exe_template,3203,0,5
1581771540,7,4500,1,C1,移动,pc_exe_template,3203,54,1138
1581771720,7,500,1,C3,电信,pc_exe_template,3203,4,87
1581771720,7,8000,1,C1,鹏博士/电信,pc_exe_template,3203,0,3
1581771780,3,4500,1,C8,广电网,pc_exe_template,3203,0,2
1581772080,3,4500,1,C1,移动,pc_exe_template,3203,9,158
1581772080,5,2500,1,C1,联通,pc_exe_template,3203,3,158
1581772080,7,4500,0,C6,铁通,pc_exe_template,3203,0,3
1581772140,5,500,0,C2,湖北广电,pc_exe_template,3203,0,3
1581772140,7,500,1,C3,sktelecom.com,pc_exe_template,3203,0,2
1581772260,3,500,1,C3,电信,pc_exe_template,3203,1,9
1581772380,7,4500,1,C1,陕西广电/联通/电信,pc_exe_template,3203,0,2
1581771900,7,2500,0,C7,移动,pc_exe_template,3203,0,3
1581771960,5,4500,1,C1,电信,pc_exe_template,3203,11,238
1581772020,7,4500,1,C8,鹏博士,pc_exe_template,3203,0,13
1581772320,5,2500,1,C1,移动,pc_exe_template,3203,9,411
1581772320,5,8000,1,C5,移动,pc_exe_template,3203,0,6
1581772440,7,4500,1,C8,电信,pc_exe_template,3203,0,4
1581771660,3,2500,0,C3,联通,pc_exe_template,3203,0,6
1581771840,7,2500,1,C1,maxis.com.my,pc_exe_template,3203,2,3
1581771960,7,8000,0,C2,湖北广电,pc_exe_template,3203,0,3
1581772140,7,2500,1,C3,广西广电/联通,pc_exe_template,3203,1,3
1581772380,7,500,1,C8,广电网/联通,pc_exe_template,3203,0,3
1581771540,3,0,1,C5,电信,pc_exe_template,3203,0,3
1581772080,5,500,1,C1,湖南有线/联通,pc_exe_template,3203,0,3
1581772140,7,0,1,C5,浙江华数/联通,pc_exe_template,3203,0,1
1581772260,7,4500,0,C6,联通,pc_exe_template,3203,0,39
1581771660,7,4500,1,C3,鹏博士,pc_exe_template,3203,1,7
1581771780,5,500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581772080,7,4500,1,C3,电信,pc_exe_template,3203,10,298
1581772200,3,4500,1,C3,鹏博士,pc_exe_template,3203,0,12
1581772440,7,2500,1,C3,移动,pc_exe_template,3203,0,5
1581771240,3,8000,0,C7,电信,pc_exe_template,3203,0,12
1581771780,7,500,1,C5,移动,pc_exe_template,3203,0,6
1581771840,5,8000,1,C8,cloudinnovation.org,pc_exe_template,3203,0,2
1581771960,7,4500,0,C1,电信,pc_exe_template,3203,2,4
1581772080,5,2500,1,C1,广电网/联通,pc_exe_template,3203,0,6
1581772320,7,2500,0,C1,移动,pc_exe_template,3203,10,65
1581771540,7,500,0,C7,移动,pc_exe_template,3203,0,3
1581771900,7,500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581772320,5,4500,1,C3,鹏博士,pc_exe_template,3203,0,3
1581771300,5,2500,1,C1,电信,pc_exe_template,3203,8,221
1581771480,7,2500,1,C8,skbroadband.com,pc_exe_template,3203,0,3
1581771840,3,4500,1,C1,湖北广电,pc_exe_template,3203,3,7
1581771900,5,500,1,C1,联通,pc_exe_template,3203,0,31
1581771960,7,2500,1,C3,tm.com.my,pc_exe_template,3203,0,1
1581772380,7,500,1,C8,联通,pc_exe_template,3203,0,37
1581771300,7,500,1,C3,digi.com.my,pc_exe_template,3203,0,2
1581771480,7,2500,1,C3,sktelecom.com,pc_exe_template,3203,0,1
1581771540,5,500,0,C2,移动,pc_exe_template,3203,1,22
1581771600,3,2500,1,C3,电信,pc_exe_template,3203,0,32
1581772200,7,2500,1,C3,浙江华数/联通,pc_exe_template,3203,1,6
1581771360,3,4500,1,C8,联通,pc_exe_template,3203,0,10
1581771720,3,4500,1,C1,广电网,pc_exe_template,3203,0,2
1581771780,7,2500,1,C8,hgc.com.hk,pc_exe_template,3203,0,3
1581771960,5,4500,1,C3,pccw.com,pc_exe_template,3203,0,1
1581771960,7,500,1,C1,tm.com.my,pc_exe_template,3203,0,3
1581771360,7,500,0,C7,移动,pc_exe_template,3203,0,3
1581771720,7,500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581772140,5,4500,1,C3,鹏博士,pc_exe_template,3203,1,3
1581772260,3,500,1,C1,湖北广电,pc_exe_template,3203,0,4
1581772260,7,500,0,C6,广电网,pc_exe_template,3203,0,4
1581771240,5,2500,1,C3,歌华有线/电信/铁通,pc_exe_template,3203,0,2
1581771240,7,500,0,C2,电信,pc_exe_template,3203,10,125
1581771420,7,2500,1,C1,电信/联通/移动/教育网,pc_exe_template,3203,1,6
1581771780,3,500,0,C2,电信,pc_exe_template,3203,5,18
1581771780,7,500,1,C1,联通/电信/铁通,pc_exe_template,3203,0,7
1581771900,3,500,0,C5,电信,pc_exe_template,3203,0,2
1581772380,5,4500,1,C3,*,pc_exe_template,3203,0,1
1581772380,7,500,0,C2,浙江华数/联通,pc_exe_template,3203,0,3
1581771720,7,8000,1,C1,联通,pc_exe_template,3203,3,71
1581771900,7,500,0,C1,湖北广电,pc_exe_template,3203,2,6
1581771240,7,2500,1,C8,联通,pc_exe_template,3203,0,41
1581771240,7,500,0,C2,黑龙江广电,pc_exe_template,3203,0,3
1581771540,7,500,1,C3,浙江华数/联通,pc_exe_template,3203,0,1
1581771600,7,2500,1,C1,广电网,pc_exe_template,3203,0,23
1581771900,7,0,0,C1,移动,pc_exe_template,3203,0,5
1581772140,5,4500,1,C1,鹏博士,pc_exe_template,3203,0,10
1581771540,7,8000,0,C6,联通,pc_exe_template,3203,0,65
1581771600,7,4500,0,C8,联通,pc_exe_template,3203,0,2
1581772020,7,2500,0,C2,广电网/电信,pc_exe_template,3203,0,3
1581772080,3,8000,0,C6,联通,pc_exe_template,3203,0,3
1581771240,5,500,1,C1,湖北广电,pc_exe_template,3203,0,3
1581771480,7,4500,0,C2,移动,pc_exe_template,3203,1,90
1581771540,7,4500,1,C3,电信,pc_exe_template,3203,6,266
1581771780,5,500,1,C8,移动,pc_exe_template,3203,0,3
1581771960,6,0,0,C2,联通,pc_exe_template,3203,0,1
1581772020,3,4500,0,C2,移动,pc_exe_template,3203,0,22
1581772020,5,2500,0,C2,联通,pc_exe_template,3203,2,39
1581772080,7,8000,1,C3,天威视讯/联通,pc_exe_template,3203,0,1
1581772320,7,4500,0,C2,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581771240,7,8000,0,C6,浙江华数/联通,pc_exe_template,3203,0,5
1581771420,5,4500,0,C3,联通,pc_exe_template,3203,0,1
1581771540,5,-1,0,C2,移动,pc_exe_template,3203,0,2
1581771720,7,8000,0,C2,电信,pc_exe_template,3203,0,12
1581772140,7,4500,1,C1,珠江宽频/联通,pc_exe_template,3203,0,1
1581772380,3,2500,0,C1,电信,pc_exe_template,3203,3,14
1581771540,5,4500,1,C1,联通,pc_exe_template,3203,5,123
1581771540,7,500,1,C3,移动,pc_exe_template,3203,5,98
1581772020,3,2500,1,C3,湖北广电,pc_exe_template,3203,1,2
1581772020,7,4500,1,C8,联通,pc_exe_template,3203,2,156
1581772080,3,500,1,C3,移动,pc_exe_template,3203,2,17
1581772080,7,8000,0,C3,移动,pc_exe_template,3203,0,2
1581772140,7,500,0,C6,湖北广电,pc_exe_template,3203,0,2
1581772380,7,4500,1,C1,广电网,pc_exe_template,3203,0,24
1581772380,7,500,1,C3,陕西广电/联通/电信,pc_exe_template,3203,0,3
1581771300,7,0,0,C2,电信,pc_exe_template,3203,6,193
1581771840,3,0,0,C2,电信,pc_exe_template,3203,1,46
1581772020,7,4500,1,C1,方正宽带/电信,pc_exe_template,3203,0,9
1581771300,7,8000,0,C2,移动,pc_exe_template,3203,0,10
1581771360,3,500,1,C3,广电网/电信,pc_exe_template,3203,0,1
1581771420,3,500,1,C5,移动,pc_exe_template,3203,0,3
1581771960,3,2500,0,C1,移动,pc_exe_template,3203,0,10
1581772020,5,8000,0,C6,电信,pc_exe_template,3203,0,5
1581772140,6,500,0,C2,电信,pc_exe_template,3203,0,1
1581771780,7,2500,1,C5,方正宽带/电信,pc_exe_template,3203,0,2
1581772320,7,4500,0,C2,电信,pc_exe_template,3203,3,56
1581771240,3,8000,0,C2,联通,pc_exe_template,3203,0,1
1581771360,5,500,0,C1,联通,pc_exe_template,3203,1,80
1581771780,3,8000,0,C6,移动,pc_exe_template,3203,0,7
1581771960,7,2500,1,C1,m1.com.sg,pc_exe_template,3203,0,1
1581771960,7,2500,1,C1,方正宽带/电信,pc_exe_template,3203,0,3
1581771360,3,500,0,C3,联通,pc_exe_template,3203,0,3
1581771900,7,4500,1,C1,广东广电/联通,pc_exe_template,3203,0,4
1581772380,5,2500,1,C1,天威视讯/联通,pc_exe_template,3203,0,1
1581771360,7,2500,1,C1,鹏博士,pc_exe_template,3203,0,37
1581771600,3,2500,0,C3,广东广电/联通,pc_exe_template,3203,1,3
1581771780,7,2500,1,C1,电信,pc_exe_template,3203,69,1785
1581771900,3,2500,1,C1,鹏博士,pc_exe_template,3203,0,5
1581772320,3,2500,1,C1,电信,pc_exe_template,3203,8,168
1581772320,5,4500,1,C1,湖北广电,pc_exe_template,3203,0,6
1581772380,7,500,1,C1,联通,pc_exe_template,3203,10,157
1581771420,7,2500,0,C2,广西广电/联通,pc_exe_template,3203,0,3
1581771420,7,2500,1,C5,*,pc_exe_template,3203,0,6
1581772020,3,500,0,C1,电信,pc_exe_template,3203,0,4
1581772140,7,2500,1,C3,广东广电/联通,pc_exe_template,3203,0,10
1581771420,5,500,1,C8,移动,pc_exe_template,3203,0,3
1581771660,3,4500,0,C2,移动,pc_exe_template,3203,0,15
1581771660,5,2500,0,C2,联通,pc_exe_template,3203,1,24
1581771660,7,4500,0,C8,广西广电/联通,pc_exe_template,3203,1,1
1581772200,5,2500,0,C6,移动,pc_exe_template,3203,0,1
1581772320,5,500,1,C1,鹏博士,pc_exe_template,3203,0,3
1581771240,5,500,1,C1,电信/联通,pc_exe_template,3203,0,3
1581772140,5,500,0,C1,电信,pc_exe_template,3203,0,3
1581771300,3,2500,1,C1,鹏博士/电信,pc_exe_template,3203,0,3
1581771300,7,2500,0,C3,电信,pc_exe_template,3203,0,3
1581771780,5,500,1,C1,yes.my,pc_exe_template,3203,0,3
1581771840,3,2500,0,C3,电信,pc_exe_template,3203,0,1
1581772140,7,0,0,C2,移动,pc_exe_template,3203,0,110
1581772200,5,8000,1,C1,鹏博士,pc_exe_template,3203,0,3
1581772200,6,2500,0,C2,移动,pc_exe_template,3203,0,1
1581771600,7,2500,0,C3,联通,pc_exe_template,3203,0,2
1581771900,3,-1,0,C2,电信,pc_exe_template,3203,0,1
1581772140,3,2500,0,C3,联通,pc_exe_template,3203,0,9
1581771480,7,500,0,C2,黑龙江广电,pc_exe_template,3203,0,3
